time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.9488,5116,1880,-16508,-14343,-21554,26331
0.9661,5468,-6068,-20304,-5955,-20528,18234
0.9872,8856,-1948,-18936,4933,-17347,9270
1.0067,10140,5564,-16484,5187,-13746,8969
1.0268,6716,7688,-13676,2109,-13062,6373
1.0473,5608,10380,-14080,-3482,-16818,7648
1.0659,6424,7820,-14420,-6492,-15558,5376
1.0872,7892,6000,-14220,-7483,-15659,2679
1.1062,10268,5744,-15992,-8648,-18141,5234
1.1273,9928,1152,-20532,-8404,-18168,3575
1.1475,11548,-232,-21836,-4698,-16705,-2736
1.1678,11988,-148,-23356,-1058,-10950,-9237
1.1865,9108,2892,-22616,1699,-8784,-14288
1.2067,7520,10296,-18732,4995,-7057,-20677
1.2268,11716,12552,-17484,2280,-15022,-17250
1.2478,20068,13028,-24816,1765,-11530,-27316
1.2671,21808,26556,-17456,861,-13226,-19219
1.2865,32767,14408,-25868,-2740,-21374,-13603
1.3065,28192,9348,-32768,-6139,8668,-9716
1.3264,-12600,1852,-8296,-10017,32549,-32768
1.3481,-13644,-8648,-22396,-20719,-20650,-27134
1.3661,8164,-18672,-32768,-5306,19729,-27638
1.3866,-18044,-6556,-24304,14429,32767,-24340
1.4068,-24576,12088,-9352,17392,18022,-29685
1.427,-9320,27476,-1792,-10695,8192,-5019
1.4468,-3432,5948,-13476,-26146,18279,8929
1.4659,-10292,-3076,-12680,-14758,23827,7465
1.4865,-7016,-2620,-6280,-8028,23528,6525
1.5067,-4084,3272,-5356,-6771,25786,7141
1.5267,288,8288,-6804,-9656,21199,16823
1.5469,3428,2396,-13108,-10706,30863,20382
1.5659,-5356,1480,-14960,-7238,32767,18326
1.5867,-10828,6960,-11380,-5540,32767,14257
1.606,-9752,16656,-12464,-14223,23627,24702
1.6259,-7212,18172,-18460,-25345,20438,32767
1.6466,-4364,13428,-19120,-28385,16837,32767
1.666,6280,8400,-25944,-25376,3746,32767
1.6865,16188,2592,-32768,-13966,19493,32767
1.7063,-2608,-14224,-14796,9331,31861,16324
1.7259,-16300,-3708,6288,19875,-2067,662
1.747,4992,14804,-184,10001,-32768,-4757
1.766,23168,8156,-16720,-6184,-23005,3720
1.7865,-3576,-16868,-28156,5665,2783,-16563
1.8064,-6008,5364,-10336,32767,-32768,-32768
1.8269,32767,32767,-32768,32767,13268,-30153
1.8474,8184,26004,-25584,-16349,32767,25715
1.866,-32768,-9020,-15520,2437,-15902,-13395
1.8877,-6756,-1504,-32768,28649,-20299,-32768
1.9065,6300,11524,-26852,15666,10867,-5796
1.9263,-25524,10616,-10816,11385,-1432,-10985
1.9463,-9244,28292,-12112,9747,-27958,-25492
1.9659,28256,25884,-27420,-8817,-12851,-4997
1.986,8364,11976,-17168,-13348,10907,22524
2.0072,-21816,-1796,-10756,-9724,-13159,11331
2.026,-9664,2432,-12560,-4333,-32768,-1357
2.0463,17520,16232,-19256,-4794,-28563,10300
2.066,16372,9836,-13500,-11289,-11432,27939
2.0863,-1676,-2464,-17892,-9504,-17631,26056
2.1078,10716,-6676,-16128,3503,-32327,14015
2.1258,19676,-3420,-20852,8562,-10854,15255
2.146,4764,2504,-13276,13431,-5555,3183
2.1659,128,18132,-11744,11264,-12242,-2362
2.1859,3580,21136,-15036,-5579,-17976,9686
2.2075,2264,7280,-19012,-11760,-16354,5773
2.2258,6140,4584,-13104,-11390,-20769,4734
2.2461,12244,2116,-15616,-10909,-16461,-990
2.2657,12440,1304,-20652,-12279,-18531,-1059
2.2863,13644,-700,-24360,-6938,-11409,-9795
2.3075,10988,4124,-19012,-1806,-9588,-17856
2.3257,12468,8776,-21116,-1413,-11071,-16328
2.3463,13608,6216,-22180,413,-11532,-16078
2.3661,18964,5376,-21336,7360,-3959,-29949
2.3859,19168,18752,-13920,13699,-3684,-32768
2.4075,24708,28876,-16328,-1005,-26454,-12566
2.426,32767,14808,-32768,-1073,-18331,-9797
2.4461,14804,12568,-29944,-5416,32767,-21236
2.4663,-25604,1212,-4880,-18884,-13123,-7548
2.4864,1832,-12156,-32768,-14246,-10406,-18630
2.5076,-4512,-9116,-32768,5972,32767,-18251
2.526,-31996,2376,-8080,12930,20597,-21138
2.5461,-11636,20228,220,-2434,-13985,-54
2.5658,9068,13572,-13140,-10585,20010,13371
2.5859,-11720,4388,-8524,-16571,28681,15526
2.6075,-13416,-5764,-8564,-9315,26061,-1702
2.6264,-4608,1080,-9176,-7716,17577,10247
2.6476,1036,4132,-7620,-6680,24827,7233
2.666,4916,6024,-11444,-6898,30823,13696
2.687,-2844,3700,-13344,-7359,32767,18618
2.7064,-9904,3368,-9060,-6017,32767,14871
2.727,-10712,14380,-9952,-13688,26506,23413
2.7491,-13348,20368,-17404,-26578,19180,32767
2.7661,-9356,16164,-17780,-32768,19496,32767
2.7872,-308,10476,-23720,-30422,8442,32767
2.8062,15376,6020,-32768,-22558,7331,32767
2.8263,12028,-9300,-25280,-8957,30564,32767
2.8466,-12084,-12828,-1964,13925,16535,9989
2.866,-11844,2888,4972,19332,-28104,-8375
2.8869,12856,14224,-12912,3613,-32768,273
2.9063,5904,-6324,-25632,2386,-12454,-14483
2.9268,11100,6220,-14812,31506,-32768,-32768
2.9473,32767,32767,-29928,21005,20628,-13175
2.966,-4180,9548,-23220,-10465,32767,23460
2.9874,-32768,-11828,-21548,18342,-16270,-22073
3.0062,-12380,-24,-32768,28703,-21631,-32768
3.0267,-684,17128,-27420,26093,4090,-24582
3.0474,-18316,17824,-17360,11961,-972,-21797
3.0659,-7620,27812,-9004,2596,-19939,-18342
3.0864,17396,18428,-23304,-14151,-12621,309
3.1065,8628,4560,-17144,-9416,3588,6182
3.1268,-7868,4516,-13016,-5060,-12181,5255
3.1471,-2740,10164,-15208,-6611,-19168,6626
3.1659,2980,9504,-14412,-10102,-19103,8466
3.1872,8540,12620,-10684,-8745,-25386,16601
3.2066,14448,6592,-21924,-10158,-21658,27361
3.2265,5648,-7740,-22388,-5128,-14042,24523
3.2476,900,-2356,-16228,11804,-19693,9006
3.266,9536,4756,-17716,11603,-17405,6507
3.2869,7464,11144,-12520,7576,-10143,9453
3.3073,-216,15660,-9956,-2932,-28400,27536
3.3268,7284,13344,-10708,-9036,-14028,-5073
3.3479,10836,12452,-10736,-24899,-24105,10122
3.3661,12184,-2492,-20632,-24979,-24122,8250
3.387,14036,-8424,-26540,-12608,-20836,-5581
3.4061,18796,-4864,-26516,1653,-14433,-12785
3.426,19884,1256,-24812,10851,-7948,-17899
3.4469,17624,3620,-23240,15277,-4079,-21015
3.466,9572,14936,-15624,21880,3011,-32768
3.4863,892,32511,-13116,12198,-14521,-30137
3.5064,21220,20948,-24772,-8008,-32768,-15805
3.5263,32767,24116,-29056,4645,-4232,-31454
3.5464,15568,15168,-23180,-21283,21339,2372
3.5659,-25528,-7636,-8660,-31854,-1353,-571
3.5868,1476,-31324,-32768,-14444,-11037,-22429
3.6062,-2280,-13188,-32768,19415,32767,-26523
3.6264,-29180,2512,-13332,25261,28915,-24430
3.6489,-16156,21996,-5756,15828,12557,-22320
3.6661,-6480,32767,2628,-16363,15380,7152
3.6872,-11404,2996,-10084,-32768,2565,24767
3.7069,-2996,-12808,-17620,-11440,22344,4566
3.7262,-4568,-2012,-9608,-2070,31534,-3599
3.7493,-4224,9864,-6968,-5759,22974,9237
3.7663,1840,9244,-7568,-11390,25230,15976
3.7864,-144,2884,-11504,-12261,30299,17974
3.8068,-3920,1508,-14400,-11180,28455,18863
3.8272,-6048,8424,-15360,-11663,28731,20022
3.8483,-8512,17004,-14916,-18315,23709,26961
3.8673,-8496,19184,-18080,-26837,21086,29391
3.8868,-2904,11608,-21288,-27713,16549,32767
3.9065,3120,5188,-25492,-21912,12829,32767
3.9265,8140,-972,-23940,-8330,17515,27535
3.9469,4784,-7820,-9264,4279,15609,14415
3.9659,-1584,-2064,-1172,11556,-738,4466
3.9872,2776,4768,-6536,9650,-16430,-1821
4.0068,1360,272,-14488,6169,-17269,-11776
4.0267,-18476,-572,-22988,18253,-9595,-31116
4.0476,5432,14832,-25512,31846,-32768,-32768
4.066,32767,32767,-29448,19800,9690,-20624
4.0863,5180,12576,-28848,-24270,32767,32767
4.1071,-32768,-11400,-12940,7861,-23808,-19690
4.1273,2272,1776,-32768,24377,-32768,-32768
4.149,19080,11480,-28572,22766,24423,-7043
4.1669,-29056,13248,-12104,4297,1051,8080
4.1863,-22000,19932,-9380,13630,-31822,-20460
4.206,21764,25116,-23048,-7874,-27634,-4013
4.2267,17500,13492,-17884,-13411,2714,20113
4.2477,-10380,-68,-10320,-8036,-12034,13967
4.2668,-7760,5060,-15156,-5994,-26871,11173
4.287,4896,4324,-17652,-6144,-21702,5010
4.3072,12068,11944,-14700,-2340,-16528,9074
4.3273,12428,8956,-16636,-6641,-17824,24643
4.3487,6568,-4296,-17772,-1357,-15751,19055
4.3672,4552,-712,-16980,7562,-18090,10406
4.3872,7716,8340,-16244,7245,-13523,6645
4.4063,4156,12088,-14324,799,-15329,7684
4.4265,4468,10984,-14696,-4419,-18374,9020
4.4476,9920,6488,-14480,-9942,-16713,9738
4.4662,10992,3992,-12012,-12372,-20634,10957
4.4926,13200,-924,-22052,-11202,-21869,5926
4.5062,15656,-648,-22388,-8326,-16664,2280
4.5265,13228,3328,-18544,-4204,-11068,-9856
4.547,10556,7160,-18164,-8111,-15455,-6820
4.5659,12068,840,-24148,-3597,-14147,-15768
4.5865,13444,3636,-22896,3386,-6910,-25652
4.6059,13992,7808,-15928,8386,-8074,-28942
4.6261,19180,22928,-18820,15322,-9589,-32768
4.6469,28580,21408,-19784,-2646,-21400,-11714
4.6659,32767,19244,-32232,5280,-11978,-14209
4.687,12100,16168,-26164,-8312,32767,-17812
4.7061,-29156,5096,-6300,-22689,-6926,-6222
4.7262,-848,-16516,-32768,-19985,-14983,-12968
4.7466,-5536,-19304,-32768,9312,32767,-25361
4.7659,-28068,4400,-9920,22328,26598,-30460
4.7867,-9240,20976,-7324,11689,10167,-13450
4.806,-3308,32767,1996,-16139,22571,10741
4.826,-13868,1624,-13904,-30411,20066,20791
4.8476,-10304,-6784,-9832,-10399,22838,2731
4.866,-2752,2300,-7476,-8398,23406,7577
4.8867,-600,2492,-9672,-8556,29261,9494
4.9061,-2924,4696,-8556,-8941,24593,14415
4.9259,-64,5416,-13064,-10154,30597,18371
4.9474,-8296,6844,-8628,-13701,29859,23241
4.966,-15108,10992,-15884,-19692,23754,30441
4.9868,-13288,17940,-18780,-25019,18606,29424
5.0069,-3184,18608,-14072,-31372,12556,32767
5.0268,10272,7820,-25796,-29458,4416,32767
5.0474,14108,2680,-32768,-15996,17266,32767
5.0669,724,-17904,-13516,6970,29672,22255
5.087,-18736,-9244,6948,22321,-6983,-2641
5.1067,844,16036,-992,13020,-32768,-4672
5.1267,17148,7148,-24244,-4440,-23170,3541
5.148,796,-8064,-18856,28030,-20989,-32768
5.1671,32767,32767,-29152,32165,-11516,-32768
5.1872,32767,31316,-29616,-10979,32767,32767
5.2062,-32768,-21532,-15980,5194,18773,-5942
5.2267,-31748,-13776,-24152,30374,-25682,-32768
5.2466,-8412,15980,-25484,32229,-3267,-30930
5.2659,-24944,17084,-22268,15955,-6874,-18121
5.2881,-9992,32767,-9728,17258,-17380,-32768
5.3067,19424,28836,-19044,-18758,-25525,-1000
5.3268,25400,2380,-27428,-9116,10241,6075
5.3471,-5912,1536,-12924,697,2246,9373
5.3659,-17712,4996,-17780,-6802,-16371,14507
5.3869,-3640,1992,-14388,-1206,-25130,-10989
5.4074,18872,23712,-11872,-1314,-20475,8540
5.4272,10664,15524,-16796,-16771,-9107,32767
5.4472,-8204,-2744,-17512,-14109,-17241,25350
5.4659,1228,-7800,-19384,13,-23717,8992
5.4864,10532,856,-19540,5927,-14570,8531
5.5071,7956,5692,-15156,7761,-8559,6702
5.5265,6256,8064,-11316,4241,-8421,4938
5.5469,3360,9236,-12308,-1908,-13577,8540
5.5659,5392,6964,-14724,-5848,-13061,2685
5.5868,8948,7220,-12952,-8660,-16094,3171
5.6072,13904,6840,-15076,-6314,-7931,-12738
5.6264,10868,11752,-14680,-14404,-17420,3557
5.6469,10800,-3608,-22520,-12268,-15373,-7248
5.666,11248,-4752,-24828,-2241,-10835,-16012
5.6865,11516,888,-26548,6625,-5584,-21610
5.706,9884,4600,-23548,10650,-2754,-22215
5.7259,10912,6608,-17500,16545,-1993,-31846
5.7471,15696,25620,-15704,18650,-10214,-32768
5.766,17504,32767,-9100,3544,-19056,-11993
5.7865,31116,27432,-15972,-1395,-28939,-13256
5.8069,32748,18068,-31256,-17879,-12412,12093
5.8265,-3468,-11720,-26656,-13815,32767,-18838
5.8472,-25752,-9112,-17060,-5873,-18461,-20938
5.8668,10128,-6908,-32768,-8403,1122,-14039
5.8876,-14284,516,-20352,10423,32767,-10533
5.9068,-31184,5824,-3820,6265,6036,-9149
5.927,-1072,19332,-6480,-1945,-2875,3728
5.9473,2240,10072,-13432,-19481,22001,19608
5.9676,-13624,-3128,-12476,-12069,26181,8250
5.9871,-10328,-1588,-7516,-5847,21206,6246
6.0065,-3844,2364,-9212,-3779,25753,6299
6.0269,-3780,4700,-6224,-5260,20505,6466
6.0494,6944,6308,-10508,-6069,25177,14640
6.0672,-888,3352,-13840,-8667,32767,20421
6.0867,-13256,7788,-9680,-9031,31156,18169
6.1061,-15600,16232,-13084,-18265,21456,26656
6.1269,-12608,17424,-20788,-29681,17495,32767
6.1483,-4824,13540,-15760,-31907,13525,32767
6.166,6144,6528,-20900,-29432,3302,32767
6.1869,17484,5828,-32768,-15544,11647,32767
6.2066,8008,-10256,-21268,2407,32767,28470
6.2269,-14060,-5380,4720,13323,12155,9530
6.2485,-8188,8352,3156,12921,-32768,-7912
6.267,16312,13376,-15100,-1982,-32473,-183
6.2866,1848,-7920,-27612,745,-5529,-14558
6.3065,1800,5572,-22836,32511,-32768,-32768
6.3264,32767,32767,-31596,28121,16434,-22382
6.3468,11812,16964,-23092,-7640,32767,25714
6.3659,-32768,-8632,-19064,7187,-11416,-13794
6.3872,-5644,-3692,-32768,28598,-21605,-32768
6.406,3828,15572,-20708,24186,13535,-18927
6.426,-32768,13636,-11752,7844,168,-2865
6.4486,-13252,26896,-12712,15965,-25445,-32687
6.4661,25780,28572,-27236,-14598,-21011,-4054
6.4868,21016,10380,-19588,-18165,12632,13737
6.5072,-10108,-3532,-13972,-10048,-4025,12410
6.5263,-8644,-780,-18016,1132,-22234,-472
6.5478,3456,9408,-19268,-1406,-14447,1311
6.5659,3880,15684,-9564,-3470,-14728,3525
6.5865,8900,17580,-10072,-9651,-22707,19481
6.6064,9560,6272,-16476,-12778,-18500,28152
6.626,7300,-7944,-20352,-4745,-14057,21667
6.6466,3528,-5692,-18376,11684,-14770,6771
6.6661,10156,3980,-17500,12962,-11744,5368
6.6865,9612,11580,-11672,6977,-7277,8681
6.7061,3024,14876,-7124,-5865,-16189,11591
6.726,11660,5144,-14856,-4767,-5926,-13711
6.7464,10088,17056,-7380,-19561,-20208,10994
6.7663,11308,-1676,-17580,-22486,-24549,8109
6.7868,13836,-9320,-24628,-13057,-19420,51
6.8061,13048,-11252,-24920,892,-14682,-9368
6.826,13652,-1532,-23084,11606,-9139,-17450
6.8497,11756,7096,-22808,15849,-4582,-19989
6.8661,5932,11612,-22052,16377,1134,-23621
6.8868,4688,17772,-11924,18504,-12366,-32768
6.9068,17072,32280,-17580,3253,-29865,-12967
6.9275,32084,25816,-24488,3872,-32444,-17035
6.9486,32767,32767,-22044,-13064,-19828,18013
6.967,5988,-2132,-29532,-31997,24714,-317
6.9867,-32768,-8404,-15332,-17680,8030,-14828
7.0067,-2688,-26264,-32768,-7770,-19334,-26872
7.0267,8776,-5280,-32768,8509,32767,-14416
7.0471,-32512,1820,-8272,23314,32767,-13624
7.0668,-19240,16284,6156,12267,1738,-16035
7.0865,4560,28628,-7776,-18957,7204,21923
7.1073,-7748,-1492,-15352,-18828,31239,16423
7.1261,-15656,-6748,-6240,-4737,23949,2787
7.1468,-3956,1912,-4448,-2456,27244,4908
7.1663,-2488,3768,-5692,-4427,28165,12022
7.1872,-4140,6236,-7416,-8637,23589,18203
7.206,-6240,9112,-9912,-12053,26456,22310
7.2259,-13700,12856,-10060,-21223,21708,32767
7.2466,-21448,15280,-20156,-31390,10815,32767
7.2664,-13588,13156,-19732,-28677,10988,27608
7.2867,10052,9104,-18828,-31411,-144,32767
7.3062,16924,8044,-32768,-20321,15594,32767
7.3268,-10628,-4592,-32768,-4666,18514,32137
7.3478,-8188,-8652,3472,8294,-5990,13600
7.3659,2016,8004,5960,10333,-32768,94
7.3867,23676,15976,-10096,-6239,-32768,15220
7.406,11960,-7904,-19156,-5183,-6482,276
7.4267,-13164,-5044,-25380,19788,-5237,-32768
7.4468,22168,23124,-15328,32767,-9244,-32768
7.4659,32767,32767,-19272,-477,12687,18385
7.4863,-4136,6832,-26936,-3591,26391,4608
7.5065,-17764,-5368,-20432,14444,5718,-32768
7.5262,-2820,27276,-12052,27510,6775,-32768
7.5475,4660,32767,3672,195,-11045,-11496
7.566,14040,9776,-14768,-21530,-8476,2689
7.5875,-4096,-9528,-23736,-15051,7192,-3965
7.606,-8364,-7924,-23244,-2059,-11950,-12337
7.6263,12120,4268,-18516,5619,-12094,-12495
7.6469,15480,17876,-9436,5427,-3352,377
7.666,9608,14764,-9120,-1797,-13684,14097
7.6867,10660,2196,-17016,-2788,-14608,15636
7.706,7044,-6316,-20536,4116,-12819,10355
7.726,3352,-1512,-19976,11867,-8970,-991
7.748,3500,13536,-12428,12280,-5107,-5842
7.7658,1744,22264,-9196,1659,-8618,3078
7.7863,1200,15024,-11508,-9430,-14383,8910
7.8063,5004,6588,-15360,-9808,-13460,7388
7.8268,7580,3556,-14252,-5922,-10435,3848
7.8468,5888,3500,-14440,-2188,-6691,2015
7.8658,3072,7800,-11220,-2615,-7425,375
