time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2.4465,1248,-14056,-32768,-14572,-15506,-19562
2.4668,2528,-17372,-32768,4036,32767,-12119
2.4873,-32768,2196,-6284,16991,26421,-14985
2.5064,-16524,15816,-2296,9093,-7578,-10330
2.5264,8584,27380,-9644,-22520,8875,25311
2.5468,-9772,-1848,-14488,-22629,26127,19069
2.5671,-12532,-7444,-8940,-6655,21208,2189
2.5869,-2204,2224,-8704,-3141,26419,2118
2.6063,-2928,6780,-7404,-6749,24943,8086
2.627,2088,5072,-10536,-7387,28850,10552
2.6483,-2664,6880,-7576,-8560,28531,17621
2.6667,-6208,6316,-10052,-12909,28566,20193
2.6877,-9728,14720,-16208,-20307,21704,32419
2.7063,-16620,17548,-22900,-26635,25957,26839
2.7278,-8792,18508,-11408,-32768,8013,32767
2.7473,7440,11316,-22192,-32768,3559,32767
2.7665,14128,3888,-32768,-23829,12115,32767
2.7865,8532,-11244,-27100,-4148,25203,25724
2.8063,-6944,-11736,-196,14636,14073,5457
2.8263,-8480,5184,2864,17042,-17457,-7439
2.8471,7896,11992,-10228,4232,-28691,-469
2.8668,3256,-5576,-22524,4075,-13716,-13420
2.8881,17836,7788,-13968,32767,-29551,-32768
2.9061,32767,32767,-25700,17898,10763,-16019
2.9263,7828,12100,-23764,-12931,32767,23140
2.9484,-32768,-16908,-29456,12905,-14685,-23148
2.9668,-7080,-6392,-31800,30579,1560,-32768
2.9871,-19692,8588,-12796,29256,6666,-23928
3.0062,-23852,8248,-18060,22133,-16813,-32768
3.0267,4960,32767,-17272,8619,-19570,-20710
3.0475,23504,24140,-21460,-18592,-4892,8057
3.0667,5116,692,-15108,-12023,8434,8657
3.0868,-12968,-192,-10936,-2709,-13400,3492
3.1061,-1800,6664,-19260,-2784,-19934,1606
3.1264,2612,10796,-17776,-6118,-9689,-17
3.1473,1484,19188,-9196,-6999,-13446,5997
3.1665,5916,13416,-11172,-14918,-20908,18195
3.1872,4968,992,-17760,-12948,-18271,18647
3.2062,8856,-5332,-20116,-3115,-14742,13635
3.2264,7424,-4780,-20720,9990,-8156,1937
3.2471,9316,7324,-15620,13006,-6997,225
3.2669,8400,12368,-11576,6440,-6328,4313
3.2869,5488,10456,-11080,-572,-8761,2532
3.3063,13116,-3152,-19948,-5578,-8223,-12862
3.327,8140,16180,-7104,-12276,-13787,1845
3.3486,7652,1960,-17528,-15057,-18836,-3245
3.3667,11576,-4260,-21856,-8300,-15160,-10265
3.3871,13856,-1808,-22168,1896,-11244,-15897
3.4073,13140,5588,-20016,7810,-5646,-19278
3.4264,10432,9712,-20656,9781,-3947,-20254
3.4469,6860,10660,-22216,11322,-3656,-20318
3.4665,7596,11476,-18132,14147,-9737,-26609
3.4871,16228,21396,-16952,15944,-8063,-29576
3.5064,20244,30528,-13096,12317,-19017,-27278
3.5264,31912,32767,-9344,-1491,-32768,-787
3.547,32767,14024,-32768,-23238,-12677,20888
3.567,-5988,-22960,-32768,-13190,32767,-9188
3.5873,-32768,-9048,-11388,12638,-7569,-32768
3.6063,8588,-724,-32768,5316,-5828,-21575
3.6262,-3376,3092,-27720,723,32767,-1820
3.6473,-32768,-3460,-2916,2192,5836,-6662
