time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4.0266,-1300,7348,-15160,-12447,25902,21650
4.0471,-9932,10072,-10832,-13024,24407,21656
4.0678,-8776,14844,-13080,-21013,14361,31549
4.0859,-4052,10164,-17680,-25507,14398,32743
4.107,-984,10152,-19576,-23604,16724,30703
4.1262,2692,10352,-20508,-22625,10751,32767
4.1477,4440,9936,-29328,-15329,10749,32719
4.1687,3508,-24,-20320,-7802,6720,21806
4.1863,7232,-5108,-7492,2713,11815,11382
4.2075,-3344,400,-1364,7025,-7622,1457
4.2264,4384,6736,-7708,4989,-18464,-3137
4.2472,3888,2192,-16352,5861,-15633,-8211
4.2672,5524,5932,-18004,18218,-12783,-27128
4.2871,32767,22720,-16616,18622,-11637,-29629
4.3079,31664,27280,-25912,3872,32767,6773
4.3264,-26524,12800,-15684,8641,20207,-16312
4.347,-7212,15560,-6608,10924,-27120,-26645
4.3686,22800,12052,-23728,-2792,-3666,-10679
4.3867,2824,-1808,-21252,-3143,19486,-5870
4.4076,-20540,-3328,-9664,9700,1648,-25945
4.4263,-4100,19248,-14432,5641,-19365,-21739
4.4462,15772,21412,-14644,-8431,-13121,-1598
4.4674,14080,8600,-11272,-10344,-8890,6610
4.4868,10988,68,-13312,-3517,-12410,5847
4.5069,11864,-708,-17456,4597,-11877,2121
4.5263,9468,3808,-14952,10149,-8301,642
4.5468,6836,8160,-11720,10061,-11429,139
4.5675,7228,9648,-14096,4499,-10967,908
4.5869,2440,7304,-14464,2935,-9217,-1139
4.6066,480,9032,-13592,1546,-11484,-1778
4.6267,3064,8504,-14572,612,-10269,-2219
4.6465,1284,7768,-15408,606,-9560,-3229
4.6678,2388,9516,-15068,282,-7588,-7313
4.686,1804,11076,-12460,241,-8069,-8425
4.7075,2944,10908,-14452,-3008,-10431,-5484
4.7267,5200,9120,-15472,-3533,-10802,-4981
4.7468,7212,5464,-15100,-2612,-12213,-5419
4.7677,11040,5048,-14936,-97,-11796,-6741
4.7861,13220,5800,-16552,4304,-8819,-8871
4.8067,13268,3712,-22392,9377,-2748,-16652
4.8269,4068,17976,-10248,8924,-4147,-16313
4.8472,7956,12324,-18344,4751,-12499,-12529
4.8687,12928,4684,-24604,8251,-9826,-12380
4.8865,14028,8668,-22700,20078,-907,-21148
4.9067,15280,22860,-17448,25982,1532,-32768
4.9264,5588,32767,17540,7539,-31232,205
4.9477,31256,25220,-32768,-31745,-32768,32767
4.9675,18688,-24932,-32768,-6422,20710,829
4.9858,-22508,-27684,-18264,18818,23329,-32768
5.0066,-9052,4720,-15060,22291,-13376,-32768
5.0265,10076,21280,-19180,-3911,11833,3248
5.0469,-23580,1588,-10768,-19502,5056,26408
5.0681,-17972,-13032,-15884,-2374,-10178,-391
5.0865,5256,9476,-16168,72,9870,428
5.1075,-4508,9004,-6956,-12364,22695,14493
5.1265,-10424,-3576,-7436,-10492,20626,7534
5.1465,-5460,1380,-11332,-7004,23347,2858
5.1682,-5328,6524,-9400,-8509,24840,7287
5.1877,-3616,7632,-9416,-9459,22398,8973
5.2071,2252,5888,-14416,-12557,20962,21960
5.2266,-6364,3608,-14720,-10467,27794,16897
5.2463,-9104,10440,-8432,-13814,24167,19928
5.2672,-9300,15244,-16340,-24149,17352,32456
5.2861,-6908,10232,-20844,-26324,18993,28875
5.3062,-1852,14640,-14564,-26489,15790,29514
5.3273,6436,12464,-23976,-26184,4525,32767
5.3463,6436,7132,-32768,-18591,6328,32767
5.3663,9132,-10580,-19248,-2506,19720,23507
5.3861,-6460,-6896,-3700,14319,10006,-949
5.4057,-4304,9844,-3168,14524,-13083,-8426
5.4276,5496,11444,-11132,3997,-16673,-3068
5.4461,3828,416,-19056,8583,-11320,-17326
5.4661,9868,12004,-17816,20234,-13831,-32768
5.4857,32767,31496,-16304,15170,7270,-25428
5.506,10548,18732,-23372,1302,32767,616
5.5277,-24944,5628,-7392,11545,3482,-26002
5.5465,3808,10660,-17024,4319,-28584,-23240
5.5662,23240,11160,-27764,607,4639,-8623
5.5858,-6448,-1000,-13688,-1035,21816,-11536
5.6061,-19628,8616,-5960,6540,-13857,-17782
5.6271,7348,18652,-19120,-2853,-24576,-4230
5.6463,18600,9644,-18500,-8394,-7779,5326
5.6663,9964,668,-12172,-460,-6976,3719
5.686,9284,5404,-12620,4895,-13808,5828
5.7058,10764,6260,-13676,5674,-11921,6350
5.7274,7660,7104,-11724,5150,-13948,6859
5.7459,7948,7656,-12020,3825,-16268,6585
5.7664,6820,7296,-16668,1219,-12642,5056
5.7859,2796,6432,-14716,1755,-10021,874
5.8059,1680,7728,-13000,1445,-11415,-323
5.8273,2868,10368,-14376,-585,-11587,-174
5.8461,2760,8508,-14572,-2015,-9230,-3150
5.8661,1756,8380,-15144,-2189,-9714,-4578
5.886,3724,8088,-14716,-1577,-8028,-7936
5.906,5020,7476,-14496,-15,-10833,-4511
5.927,8276,6728,-13252,-1305,-9885,-5796
5.9463,10684,4364,-15016,-164,-10255,-5104
5.9678,10192,3028,-16780,3722,-7775,-8587
5.986,10040,6420,-16564,7113,-5200,-12722
6.007,10160,6868,-19664,10154,-8201,-9427
6.0264,4044,19580,-9804,9362,-4001,-17760
6.0468,6508,9520,-18924,2207,-13874,-10223
6.0693,11088,4612,-23436,11015,-5370,-19416
6.0862,12996,11996,-25340,19428,-462,-25926
6.107,22596,21100,-14840,24443,5420,-32768
6.1267,4756,32767,20408,11819,-32512,10754
6.1469,30904,28396,-32768,-29827,-32768,32767
6.1669,17052,-27364,-32768,-13857,12710,1216
6.1858,-20040,-25608,-22244,23393,21734,-32768
6.2064,-7556,6324,-13240,19384,-11504,-32768
6.2264,8860,16468,-21696,-8561,11723,2330
6.2465,-26392,-184,-14664,-20601,13030,17900
6.2674,-18900,-14372,-15396,-7880,-12779,-5421
6.2872,8244,10596,-15008,-503,12478,-726
6.3078,-6668,13404,-5728,-17023,23350,17910
6.326,-10304,-4072,-8492,-14457,18387,10756
6.3463,-3032,1328,-11928,-8052,22914,4218
6.3679,-4724,7272,-8784,-10326,26475,8211
6.3875,-4456,7668,-8808,-13137,18169,15671
6.407,628,3160,-15800,-13347,24482,19486
6.426,-6668,5076,-13876,-11134,28675,18798
6.4466,-9736,10492,-10116,-15419,22724,24992
6.4673,-9496,12768,-17700,-23864,16851,32767
6.486,-5816,13584,-21340,-26325,18688,30836
6.5073,1452,16472,-14648,-26918,9769,32767
6.5265,11780,12828,-27796,-27496,3059,32767
6.5468,11656,-328,-32768,-20288,9440,32767
6.5667,712,-17208,-10304,7308,22859,16404
6.5858,-13560,-5328,4376,18237,-6788,-4167
6.6067,6544,17188,-1024,8186,-32768,-6705
6.6271,18888,8864,-16340,-8793,-17916,3468
6.6473,-1344,-11040,-19972,9298,-5449,-25912
6.6705,11800,5060,-25004,30953,-25561,-32768
6.6867,32767,32767,-22648,18425,23210,-14542
6.7079,4228,6320,-16716,6479,30186,2665
6.7264,-20508,-4280,-21208,15832,-4636,-20546
6.7465,-4320,3280,-29916,21536,832,-32606
6.7677,-9168,6956,-14976,24537,7266,-24345
6.7859,-20668,10892,-5496,19280,-1006,-26807
6.8072,-8068,26244,-12088,6670,-16017,-32768
6.8266,16100,30408,-22368,-17948,-23599,1631
6.8467,24192,4140,-23732,-14814,7288,4244
6.869,-1260,-3688,-14220,-4260,1645,6005
6.8871,-8900,-2084,-14200,6870,-15577,-937
6.9066,2488,7960,-20728,6672,-13099,-430
6.9261,4148,13824,-12684,3455,-10183,24
6.9468,8004,16136,-10328,-3153,-15471,10140
6.9668,10312,7248,-16876,-5557,-10943,14290
6.9858,3808,1776,-16296,-2401,-9122,12911
7.0061,2548,764,-16344,3428,-11245,4045
7.0265,7704,5752,-16180,3809,-6451,478
7.0468,4856,12352,-12136,1015,-6353,2257
7.0692,3160,12360,-12652,-6079,-11822,7848
7.0877,4032,5128,-16540,-7253,-12510,4827
7.1106,6768,2868,-16832,-4846,-10294,-995
7.1262,10756,1816,-13892,-2041,-8884,-4839
7.1468,13260,3204,-14120,-1740,-6480,-6892
7.168,10316,7844,-11252,-1712,-10246,-4902
7.1873,11072,5208,-15140,-1998,-10981,-6416
7.2065,8888,4044,-15612,718,-10042,-11306
7.2264,8104,7000,-16776,1610,-11240,-12500
7.2467,6832,7588,-19464,2519,-8915,-13362
7.268,4964,6808,-22744,6338,-6169,-16843
7.2869,8744,8404,-21772,11555,-1481,-21673
7.3069,10308,14020,-16972,14845,1834,-21846
7.3267,11504,19052,-19044,18898,-2157,-24308
7.3467,18468,28896,2484,14199,-19045,-25218
7.367,19212,32767,-9868,-5523,-32768,24187
7.3858,26972,-2012,-32768,-17444,2894,14501
7.406,-14560,-25096,-25224,6702,27125,-22537
7.4267,-21208,-3128,-11824,15825,-13517,-32471
7.4465,13564,10980,-23056,2623,-6150,-11859
7.4676,-2244,3156,-19676,-8013,19865,7228
7.4867,-25588,-3156,-10188,-10047,-5165,12728
7.5077,-4052,-4792,-19016,-1820,-6749,446
7.5263,4636,8816,-13888,-3439,18244,4404
7.5465,-8816,6956,-7220,-9199,18339,8534
7.5675,-5340,1948,-8776,-9075,16306,8216
7.5873,-2424,2132,-11760,-7553,25071,7025
7.6107,-6136,6968,-8856,-6262,19347,9339
7.626,-648,6248,-12444,-8073,16990,12620
7.6466,304,4288,-16352,-8178,24135,16723
7.6679,-7340,3260,-11272,-6495,23030,13660
7.6867,-4932,11712,-9824,-11346,23318,17084
7.7063,-6044,14960,-14156,-22802,16689,32022
7.7261,-7076,11516,-20140,-26446,21666,26751
7.7473,-5444,14504,-15000,-27084,14939,30298
7.7676,3504,12160,-18832,-27548,5091,32767
7.7865,8160,10948,-28812,-21027,4912,32767
7.8064,13056,-1924,-26500,-13571,8560,25358
7.8265,3384,-11320,-9128,5769,23127,11072
7.8467,-12528,-2744,1748,15785,-6436,-8020
7.8669,4944,13608,-6700,8215,-25680,-6275
7.8858,12324,5748,-17592,2124,-16365,-2134
7.9073,4008,1460,-19896,16725,-6672,-24518
7.9264,30664,19576,-14500,26025,-2405,-32768
7.9463,27576,26720,-17008,6312,32255,1294
7.967,-17568,10556,-14612,3679,14426,-13349
7.986,-6436,12732,-7812,9974,-16975,-29393
8.0066,21648,11320,-24672,-2452,-9988,-13337
8.0267,12480,3560,-20756,-1453,13083,-5736
8.0465,-12164,2568,-8120,4879,9401,-16177
8.0691,-6444,11108,-10696,1944,-17365,-13779
8.0869,9024,15804,-20628,-5081,-15315,-2060
8.1063,10060,4756,-19044,-5255,-5535,911
8.1263,6268,3016,-13112,3998,-5573,-3931
8.1468,8056,10120,-12464,4142,-10036,3239
8.1678,7044,8004,-12028,3211,-12294,6497
8.186,9260,8036,-11168,3295,-15114,6420
8.2068,12140,8040,-12356,1282,-14929,7671
8.2263,10548,5168,-14132,1079,-11595,5343
8.2464,5964,5240,-13928,2163,-10021,2102
8.2672,3700,7564,-14556,1810,-9547,1016
8.287,3296,8096,-14360,2228,-9454,-871
8.3067,2712,8520,-14660,294,-8537,-2166
8.3259,3376,8880,-13220,706,-8210,-3181
8.346,3612,7772,-13788,-142,-8390,-3807
8.3676,4280,6548,-15004,-179,-6781,-6592
8.3869,4164,6720,-13928,855,-6549,-8170
8.4081,6064,7052,-13784,1058,-7439,-7746
8.4264,7876,6608,-14844,1951,-6702,-8337
8.447,8508,5944,-16804,2960,-4281,-9593
8.4697,5352,6316,-14156,5965,-3271,-11391
8.4861,4396,7576,-16756,6177,-6100,-10244
8.5067,3580,6224,-18004,6336,-5130,-11016
8.5268,2524,7528,-20028,6449,-7856,-9156
8.5468,6452,6332,-24044,11737,4702,-23850
8.5681,5352,16880,-14216,12935,-3086,-18259
8.5859,13172,16684,-13904,11091,-16141,-9489
8.6072,27348,23448,-12248,5895,-9120,-18971
8.6268,20708,32767,-8048,8500,-23907,4412
8.6464,20920,21724,-29312,-7377,-21536,12262
8.6674,4408,-3212,-31720,-1885,6548,-3877
8.6861,-17700,-4736,-13204,27,5185,-19251
8.7075,-8700,-9140,-21168,4800,-17428,-14924
8.7266,8844,5820,-21552,2762,9164,-6964
8.7467,-16756,10404,-7284,-7657,11760,18288
8.7697,-20936,-7740,-13524,-14143,-18024,21685
8.7861,2804,-3692,-19940,2238,211,3397
8.8072,1528,12664,-9688,-4271,20161,11761
8.8267,-8232,3792,-6264,-6517,22679,10841
8.8466,-7092,2488,-6680,-4120,20539,8184
8.8694,-6324,2516,-11060,-4733,25137,9902
8.887,-8520,5632,-8232,-4842,20350,9977
8.9067,404,8264,-9144,-7715,16965,20644
8.9263,-3388,5736,-12084,-11663,24538,25093
8.9466,-12900,8404,-13584,-12314,21408,25921
8.9667,-21000,20836,-18488,-25241,13949,32767
8.9858,-20740,11600,-17504,-32768,-4661,32767
9.0066,100,1308,-22080,-32419,-7103,32767
9.0264,6008,-1344,-28728,-16908,214,32767
9.0466,-164,10852,-32768,-6759,-4797,32767
9.0671,-4832,-4292,-16560,-5791,-5495,31102
9.086,-3412,7652,1804,14752,-18358,-4439
9.1075,17280,21120,-1644,-293,-22337,265
9.1261,28120,15068,-6536,-8137,-19954,5246
9.1473,32767,2732,-19064,-6225,-3428,939
9.1676,26768,8292,-32768,133,32767,4685
9.187,-32256,612,-32768,18982,32767,-16653
9.2067,-32624,7936,3392,32767,-12660,-32768
9.2264,23216,32767,-3200,8834,-28592,-14221
9.2466,24988,22364,-14844,-29055,15032,21849
9.2674,-17120,-14032,-22160,-23035,6612,4440
9.286,-6312,-7368,-15740,5295,-16983,-32148
9.307,26272,19132,-17356,3190,-6823,-15864
9.3261,19648,14904,-14288,-8694,5418,8995
9.3472,1984,1240,-12092,-6702,-5380,9123
9.3674,6816,464,-16492,560,-13852,2962
9.3869,12700,5176,-17252,1907,-6085,4359
9.4067,5404,9272,-13212,1785,-4583,2160
9.4264,4060,12728,-9716,-1205,-9456,2453
9.4471,6060,10248,-12748,-5526,-10284,6580
9.4672,5400,4840,-15004,-4548,-8689,2400
9.486,5856,7492,-14180,-2931,-7035,1603
9.5074,4288,10004,-12604,-3648,-6281,2015
9.5263,3848,11140,-11936,-5706,-7689,2845
9.5465,4636,10136,-12452,-7680,-9570,5155
9.5667,5128,6864,-13896,-6699,-9497,4146
9.5859,6344,7104,-14376,-5164,-8543,3338
9.6067,6436,9000,-14204,-4277,-7369,3945
9.6262,5472,8176,-13928,-3447,-8422,4939
9.6464,4236,8564,-15648,-3687,-10782,8453
9.6672,3568,6384,-18168,-3239,-12455,10072
9.6858,4620,4148,-19152,-2712,-14371,11825
9.7066,5944,4928,-18592,-1704,-13074,10845
9.726,6860,8056,-13280,-2037,-11126,9116
