time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.9661,-856,11520,-14432,-18535,25322,21870
0.9858,1460,12112,-17372,-21359,21869,24711
1.0066,2500,9916,-21344,-22578,18912,27889
1.0268,2760,4028,-24236,-18423,21559,24351
1.0458,1312,1932,-15792,-12463,20804,19926
1.0659,3392,5616,-12540,-7090,19107,13575
1.086,932,11524,-4940,-7919,12786,16696
1.1066,1700,4080,-9672,-10833,1967,17010
1.1271,5852,-6792,-14156,-3303,7977,5507
1.1457,3228,-3196,-8348,7894,8215,-6179
1.1659,4660,7804,-5072,6344,1860,-4594
1.1861,4260,3336,-6776,2541,556,-4097
1.2067,1312,40,-6960,6496,-2756,-11601
1.2275,2228,1500,-7272,9369,-8286,-17207
1.2457,14220,3944,-8272,14147,-19899,-21106
1.266,32767,32652,-32768,27320,-32768,-32768
1.2865,32767,32767,-32768,-1363,32767,6275
1.3067,-29696,-17500,-24092,4066,32767,4924
1.3269,-32768,-30864,-8256,32767,-9027,-32768
1.3471,-18524,10676,-7412,32767,-29595,-32768
1.369,4136,22452,-29760,26451,-2895,-16405
1.3872,-14068,18496,-29268,6961,-29874,10406
1.4066,10336,18156,-25336,6927,-27420,-10766
1.4268,24632,3892,-28192,1264,7898,6818
1.447,-6964,1908,-13488,11500,15712,4411
1.4668,-19068,4852,-9788,9652,-17609,1892
1.4863,1488,8704,-21272,5436,-24392,2557
1.5068,11568,7464,-22176,3686,-7398,7636
1.5271,4388,9620,-14560,5263,-3959,6864
1.546,1500,13832,-11464,-259,-7241,14849
1.5666,-708,9380,-13276,-5173,-11097,18978
1.5867,2384,4848,-14724,-5755,-13813,19307
1.607,4136,1520,-17404,-6213,-15494,19282
1.6275,5932,-1432,-18332,-4647,-14256,15469
1.6469,8652,2328,-15584,-309,-9853,8499
1.6686,6292,7432,-14796,-2563,-8878,12998
1.6874,2432,1360,-14788,-2226,-11512,7592
1.707,4004,6012,-17240,-1887,-9996,4124
1.7261,1396,5148,-16240,-2587,-9166,3561
1.7466,2320,7116,-14444,-3559,-12765,3296
1.7683,6372,5736,-16276,-6473,-10475,4833
1.786,3268,2020,-16680,-6003,-9592,2184
1.8065,1804,2292,-18040,-4379,-9698,-2812
1.8273,1892,4468,-17336,-3878,-9307,-4804
1.847,2268,4880,-16276,-4581,-9491,-6210
1.8682,3544,3792,-16620,-4346,-10347,-7679
1.8869,5224,3708,-19232,-1943,-7534,-11696
1.907,3240,868,-18144,650,-3146,-14018
1.9272,1288,3412,-19232,2725,-7432,-11661
1.9472,1152,5344,-17112,3978,-3339,-13649
1.9666,-228,8796,-15576,3351,-5423,-13371
1.9864,452,10460,-18564,1117,-5577,-11557
2.0065,1732,5940,-21820,-266,-638,-13150
2.026,-2608,11924,-17176,5190,-15307,-18251
2.046,9716,17296,-22984,1656,-12967,-7594
2.0668,9860,9556,-18396,-795,-8057,-1721
2.0865,15108,9088,-21500,5785,-9949,-16451
2.1062,21244,28908,-14324,4831,-11852,-7727
2.1266,23916,20780,-16960,-11472,5358,6370
2.1466,-4292,-6128,-10700,-12009,13468,-3132
2.1675,-16536,-2964,-24136,3174,-16218,-25147
2.1861,6408,8224,-24164,7445,-15178,-27165
2.2065,23144,14764,-27100,1047,3047,-13454
2.2273,1736,13452,-23808,-8155,18451,6164
2.2472,-19688,-3312,-23696,-9248,-1514,12852
2.2667,-6144,-6356,-28552,-384,-7659,2368
2.2863,-216,2064,-28624,-1647,17076,7516
2.3065,-16964,5404,-12012,3599,18918,5795
2.3264,-16156,11836,-7332,-8060,4948,9917
2.346,-7128,6036,-13852,-15204,5975,15128
2.3665,-4996,-2936,-17380,-10865,13583,11362
2.3864,-6028,-932,-14920,-2923,22654,4694
2.4069,-10320,3200,-11240,-277,24750,3923
2.4264,-13708,2960,-8732,-713,18817,4386
2.4459,-8368,5724,-11012,-2295,16100,5393
2.4669,-5924,6664,-13112,-5555,19517,9361
2.4866,-5164,5972,-10616,-7370,21454,11254
2.5066,88,7376,-8580,-8115,21023,11707
2.5273,4692,9700,-11596,-10525,22761,17349
2.5468,3620,6876,-16124,-12010,25642,18259
2.5671,1028,9716,-18636,-9243,22064,14797
2.5864,3872,10608,-16812,-10450,20258,15759
2.6064,1680,5428,-17736,-9690,21176,14829
2.6272,184,2792,-15776,-5585,18237,9992
2.6464,4220,5872,-14452,-4404,16819,9610
2.6666,6648,6432,-11560,-4803,16111,9038
2.686,5292,9604,-7336,-5942,15686,7245
2.7071,3080,4364,-8644,-8804,8850,8077
2.7266,5296,836,-10292,-4459,9481,539
2.747,3616,2692,-8156,-2512,8119,-2655
2.7666,860,-208,-9560,1331,2433,-6613
2.7866,1368,-876,-10132,6152,-233,-12074
2.8069,-1348,-712,-10956,10257,-1541,-16867
2.8266,-208,-92,-14336,15899,-13180,-17958
2.8468,25124,17252,-19568,32767,-17491,-32768
2.8695,32767,32767,-25688,-2461,-5312,26409
2.887,15092,-8976,-32768,-32768,32767,32767
2.9064,-32768,-32768,-27176,30246,6745,-30371
2.9268,-32392,-8808,-13800,32767,-7362,-32768
2.9471,-7236,28004,4604,31718,-12562,-15015
2.9676,-820,23160,-22304,-2945,-31554,18620
2.9869,7928,-4536,-32768,-4731,-31382,14083
3.0068,16412,3988,-32768,22028,-520,-2275
3.027,128,14772,-6968,19279,13150,7044
3.0472,-14816,9944,-2536,2927,-18403,18701
3.0675,-3196,4916,-18948,-706,-26442,13085
3.0857,7144,4720,-25572,-2016,-18653,14256
3.1065,4600,-512,-21884,-1147,-9736,13305
3.1271,3280,1932,-17672,3058,-10256,8406
3.1463,7864,9740,-14824,-10,-6933,13372
3.1664,1564,11072,-8156,-8125,-10726,21706
3.186,-240,7572,-13484,-13929,-17684,23633
3.2066,1300,3552,-20328,-13998,-13289,18391
3.2272,2140,5056,-16260,-7804,-11662,9898
3.2457,5244,7060,-14044,-7038,-10452,12559
3.2664,2928,3392,-14708,-4485,-12057,12710
3.2867,3644,756,-18784,-3627,-11140,9801
3.3066,1624,-2172,-19620,146,-7217,651
3.3271,3468,5568,-15840,1793,-7149,-3357
3.3457,6564,10112,-12464,-1527,-5673,-2852
3.3664,4624,6356,-13124,-5162,-6752,-576
3.3866,2332,2984,-16040,-3979,-8129,-3802
3.4065,3364,2120,-19460,-2286,-6167,-7728
3.4276,1740,968,-20760,387,-2367,-12950
3.4459,296,1380,-16764,2103,-2071,-18082
3.4659,3024,5672,-16744,2653,-1837,-20907
3.4866,2576,10492,-16328,1549,-2251,-19616
3.5065,1400,6264,-18000,1517,-2680,-20594
3.527,2980,4384,-18220,3636,-2209,-22305
3.5457,2064,7700,-16880,4865,-1614,-22783
3.566,6212,9964,-20356,4880,-5675,-11401
3.5868,-2924,6400,-12308,10314,-7295,-20965
3.6067,3976,19796,-17512,8559,-17140,-13626
3.6267,4780,23600,-16076,-868,-11905,2253
3.6457,4692,11576,-21864,-2954,-19052,4775
3.6659,14300,14048,-23460,2666,-16066,1297
3.6867,20600,18768,-18924,-1832,-6294,6715
3.7064,10468,19012,-20196,-8044,7672,7181
3.7266,-13236,-3644,-7304,-15896,13366,-1134
3.7457,-18924,-3828,-15936,-4083,-19013,-22679
3.7664,10664,4864,-25056,629,-22776,-23541
3.7863,29692,9948,-26872,3289,5558,-20599
3.8068,6500,16388,-20192,-8110,16811,4638
3.8275,-16424,12,-25420,-11558,-632,8435
3.8468,-9340,-5348,-31080,-2875,-6860,499
3.867,-780,3588,-26344,1552,11626,2428
3.887,-12036,10864,-10948,3141,15312,3745
3.907,-12232,14484,-9996,-7868,3341,16815
3.9266,-8012,3740,-16892,-7415,9902,15106
3.9468,-7600,3256,-12516,-4679,13912,8812
3.9674,-4876,7156,-10748,-6123,17111,11091
3.9869,-6176,3120,-11524,-5428,20713,9695
4.0069,-7772,2076,-10256,-2983,23855,5499
4.0264,-7824,5076,-8584,-3479,22786,6086
4.0465,-4732,5444,-10848,-5290,21567,9469
4.067,-1500,3808,-11080,-6446,23186,13283
4.0863,644,4132,-11204,-6634,25705,15134
4.1062,660,6828,-13416,-7302,26902,15462
4.1272,196,12136,-16216,-9988,25720,17114
4.1466,492,14140,-17128,-13643,21076,18903
4.1679,5028,8904,-19532,-13799,20148,18351
4.1862,5024,5104,-18324,-11629,23347,18758
4.2064,2632,2620,-15188,-5649,22144,11263
4.2277,5840,12208,-7500,-4994,19852,10285
4.2474,7680,10404,-10060,-12656,12730,17567
4.2661,7240,908,-12980,-9364,11200,12465
4.2864,8904,2228,-8724,-3921,11922,4255
4.3075,4864,1236,-5992,-2584,9884,1309
4.328,204,-1744,-6388,2284,3256,-6433
4.3467,3056,-804,-6780,6200,147,-13675
4.3683,2500,1584,-7404,7806,-18,-18155
4.3876,-3172,-1304,-11160,11325,-6620,-21487
4.4069,6520,-3128,-14560,23966,-12077,-32768
4.4268,32767,32767,-32768,32767,-31419,-32768
4.4465,32767,32767,-27960,-25585,32767,32767
4.4684,-20868,-32768,-26592,-4223,32767,-2751
4.4869,-32768,-29924,-11684,32767,-8119,-32768
4.5066,-19624,5208,-6004,32767,-24632,-29301
4.5268,5164,11940,-15748,21802,-18090,2815
4.5471,-10852,13020,-32768,8961,-32768,24669
4.5672,6324,7736,-28904,22570,-10211,-12510
4.5869,9644,16932,-17520,4759,-9349,18616
4.6065,-4544,2340,-15804,2381,-5656,18794
4.6268,-6688,2616,-14732,6120,-18904,10682
4.647,4388,7988,-20576,2347,-17450,13867
4.6667,3628,4820,-21760,2125,-12052,15742
4.6862,-192,3636,-19484,2673,-12721,14585
4.7072,2648,6324,-17960,1490,-11479,13500
4.727,2964,10716,-14416,-1203,-9094,13109
4.7467,4460,12392,-11636,-7631,-11785,20362
4.7678,3256,5380,-16044,-12059,-12201,21658
4.7861,2592,1704,-19756,-8260,-10943,16294
4.8071,5624,6652,-16996,-6091,-8066,12921
4.8271,6324,7608,-15536,-7565,-8711,17541
4.847,3848,2368,-14708,-6834,-8079,12776
4.869,2364,9308,-15232,-4665,-9853,8052
4.8867,824,5212,-16284,-6247,-9541,6984
4.9064,236,3084,-16604,-3179,-10032,1071
4.9266,4652,4864,-17376,-2871,-8908,-955
4.9466,5456,3316,-16732,-5682,-5650,-1464
4.9672,4900,-424,-15316,-6288,-7702,-3306
4.9863,5980,172,-16992,-5204,-8636,-5833
5.0064,7452,1816,-15712,-4195,-7890,-8519
5.0273,10352,1884,-12020,-3707,-9339,-7873
5.0472,7108,5076,-16336,-2240,-10984,-8249
5.0667,7780,-504,-23832,-404,4837,-21902
5.0864,-4476,7280,-12244,1887,-10264,-19712
5.1063,4452,10360,-18100,1178,-14849,-20135
5.1276,8400,14008,-19612,713,-14452,-12363
5.1461,12396,9472,-17892,542,-16432,-7078
5.1665,16792,9288,-20268,6841,-6433,-10381
5.186,9636,17320,-14012,8340,-8410,-7093
5.2067,12000,28500,-13480,5175,-14780,-6182
5.2273,15864,24916,-19480,-10977,-19718,5553
5.2457,21244,15876,-26924,-12910,-15846,6810
5.2661,14000,1620,-20868,-16936,16115,6976
5.2866,-18804,-3236,-10004,-4530,14124,-23888
5.3065,-18804,4580,-19180,-8988,-30072,-13516
5.3266,16656,-5408,-32768,537,-8559,-26231
5.3458,7176,9604,-29372,8758,32767,-20184
5.3664,-24468,13952,-11240,-2565,11650,-5346
5.3867,-8048,7408,-19872,-11057,-13017,985
5.4065,4852,4012,-29028,-10291,17102,6397
5.4273,-14632,-912,-20208,-3342,21472,5305
5.4459,-17888,5332,-16176,6395,12610,-2355
5.466,-8524,14372,-11704,2240,11801,6636
5.4867,-5256,8568,-8740,-4889,16159,9977
5.507,-5312,4528,-9440,-5219,23277,6724
5.5268,-7952,3744,-9368,-5138,24781,6150
5.5457,-9112,1696,-10860,-3577,22721,5449
5.5659,-5700,2088,-13580,-1608,22483,6427
5.5865,-5660,3352,-14424,-1607,23110,9525
5.6064,-4748,6060,-9736,-1781,22159,11730
5.6269,628,7256,-8624,-5837,20584,15699
5.6457,5212,10380,-11504,-7739,20677,17433
5.6661,4392,10692,-16980,-9594,22667,19894
5.6865,4184,7928,-20252,-6938,20571,15406
5.7064,2520,6116,-17800,-4499,28731,9218
5.7269,-2540,9112,-8048,-3688,20486,8193
5.7461,4432,12560,-9376,-9104,15467,12275
5.7663,8476,8752,-14944,-12839,13385,13652
5.7865,9892,6584,-15460,-10788,15738,13171
5.8066,6364,5332,-13968,-8317,14781,10664
5.8284,4680,2232,-7768,-5032,10917,4678
5.8476,7232,2580,-4464,-1359,6791,-299
5.8676,10100,2896,-5780,-234,3601,-2340
5.8866,7668,-620,-7744,2972,4094,-8046
5.9066,5416,-1104,-7764,7933,2710,-16854
5.9267,3264,1796,-8652,9543,3834,-18396
5.9461,-2756,-1916,-9948,12470,2106,-21202
5.9668,7276,-1276,-5324,24932,-10117,-32768
5.9862,32767,32767,-32768,32767,-32753,-32768
6.0067,32767,32767,-32768,-32768,32767,32767
6.0271,-32768,-32768,-23500,10747,32767,-9898
6.0461,-32768,-24912,8,32767,-19601,-32768
6.068,2528,11144,-11192,24884,-27208,-9298
6.0868,8684,9488,-32768,13213,-15956,13099
6.1065,-7480,-736,-32768,18716,-25541,12364
6.1269,4188,6592,-27760,32767,-8842,-18206
6.1468,368,24648,-11556,11326,-7843,17375
6.167,-7428,12420,-11220,-323,-17591,20946
6.1864,-3588,4568,-17608,-678,-20661,15966
6.2063,932,4308,-20332,269,-19381,15108
6.2273,4968,4904,-24076,-937,-18083,20392
6.2469,5964,-256,-21792,317,-9869,15936
6.2665,5556,5076,-13868,1782,-10182,12744
6.2864,7828,12216,-12552,-2093,-10358,18910
6.3079,4364,7208,-13304,-12130,-8537,27371
6.3276,-2380,-2376,-15856,-12838,-14257,24258
6.3474,1204,-3904,-21588,-7487,-12769,13120
6.3691,7152,9504,-14784,282,-5373,2017
6.3876,8496,17580,-11136,-7798,-6584,14782
6.4072,3528,4472,-12168,-11677,-10122,15849
6.4272,4248,1464,-17812,-10181,-13675,11278
6.447,6444,336,-20792,-4479,-6364,4551
6.4681,2636,5820,-16044,-934,-4891,-388
6.4872,-104,7620,-12412,-3729,-8739,-566
6.5065,4004,4068,-15744,-4280,-10282,-1997
6.5266,7768,2692,-16752,-4700,-6673,-4225
6.547,5540,732,-18668,-2993,-5622,-8370
6.5674,5952,-1480,-17984,-939,-4782,-13042
6.5866,3640,1304,-17356,1649,-1233,-21280
6.6069,1572,6736,-15592,2165,-3831,-22712
6.627,3832,7536,-17640,607,-5474,-20718
6.6463,6132,6488,-17324,624,-1024,-18285
6.6674,-4580,7928,-14592,2647,-5773,-26324
6.686,4692,9620,-16732,1423,-12576,-25046
6.7064,14660,10016,-18700,4002,-4697,-22348
6.7279,8884,12788,-14972,4876,-2336,-14485
6.7466,4632,8716,-18904,4960,3338,-13234
6.7678,-4624,16052,-13472,8426,-19614,-13400
6.7873,11240,31848,-17252,6053,-18479,-9014
6.8073,17092,21904,-20512,-11781,-12726,10608
6.827,9552,10856,-21988,-8617,3843,4299
6.8464,-7868,4888,-13712,-11540,14561,7175
6.8673,-20096,-7244,-14224,-2176,-12842,-14104
6.8861,2496,3384,-23236,4250,-14839,-20521
6.9067,8304,11684,-16532,2405,-14422,-2756
6.927,19772,13136,-24336,3240,3547,-8752
6.9467,2284,12996,-23488,-7945,9673,13786
6.9674,-12720,-3864,-24888,-8852,-4293,11459
6.9862,-4692,-4080,-29812,1428,1218,2437
7.0066,-3828,8964,-20148,6136,16452,1644
7.0274,-10892,14152,-10480,39,11263,7580
7.0466,-10280,10884,-13016,-9177,9645,12692
7.0672,-9304,3312,-16772,-8616,11496,11193
7.0862,-6448,520,-15196,-4247,17238,6322
7.1066,-7040,4964,-10624,-2548,22881,4202
7.1272,-9620,5928,-8512,-4114,23407,5757
7.1468,-10684,3684,-8748,-4967,21293,5747
7.1673,-8276,2292,-9716,-4070,20265,5591
7.1863,-3820,2872,-12428,-2801,20144,6882
7.2068,-1636,7848,-12084,-1696,24271,8552
7.226,-1256,9300,-5772,-4179,24797,11509
7.246,3932,10456,-7796,-8322,23560,16911
7.2672,3464,8208,-13736,-10269,26520,19779
7.2863,32,7516,-16888,-8874,22486,15757
7.3066,3264,14012,-21332,-9647,18432,15625
7.3278,4124,9256,-20092,-10974,23342,17412
7.3463,1964,6824,-14456,-8345,19284,12523
7.3668,8856,11304,-13936,-9394,17518,13563
7.3863,8320,6832,-11356,-12072,15344,17512
7.4065,8220,1088,-9860,-7731,10364,12142
7.4269,9212,380,-8340,-5393,11491,7906
7.4467,1640,-4988,-6176,535,7188,-2413
7.4666,1148,968,-6124,5905,-528,-8487
7.4862,3864,3192,-7436,6047,-2310,-10687
7.5065,1584,-1500,-9132,8155,-3807,-15094
7.5272,-932,-2060,-12508,13884,-5205,-21303
7.5466,13816,4156,-12000,28365,-17178,-32768
7.5672,32767,32767,-20740,24337,-7066,-32768
7.5865,32767,31696,-32768,-32768,32767,32511
7.6066,-32768,-32768,-13608,14918,29941,-20452
7.6274,-32768,-15468,-20304,32767,-32638,-32768
7.6465,-1876,23780,-19872,29374,-14560,-20193
7.6683,-6096,11348,-16516,11239,-8201,2207
7.6868,-15680,5564,-32768,5574,-32768,7777
7.707,15048,14056,-32768,12721,-14474,162
7.7275,8564,12500,-16240,5567,3509,16309
7.7464,-7740,2876,-12384,5970,-11787,12393
7.7666,1352,7892,-18192,4062,-14955,13041
7.7861,868,8068,-16972,-904,-10267,14501
7.8065,-880,7516,-15640,-3218,-14650,14943
7.8278,4088,7328,-17616,-5436,-13799,14934
7.8465,5996,8448,-16792,-4920,-11444,15674
7.8667,6424,10656,-12516,-8341,-14775,23722
7.8864,6208,3820,-16256,-7765,-11083,20542
7.9078,3584,3608,-17252,-5551,-10271,20123
7.9273,2812,876,-16796,-3016,-12688,17121
7.9466,6844,5108,-16340,-648,-10226,15226
7.966,5208,5712,-12928,-1140,-8464,12737
7.9863,3520,7740,-12556,-1567,-11130,12148
8.007,7140,8080,-16036,-5046,-11044,14873
8.0273,5488,756,-16136,-4317,-8076,8887
8.0464,3148,772,-17384,-2765,-8475,4966
8.0686,3804,3520,-16556,-2030,-6692,833
8.0862,4180,4388,-15448,-3633,-7619,318
8.1064,4372,1536,-16368,-5368,-8452,-1638
8.1268,7888,1948,-15916,-3806,-8214,-6410
8.1479,10068,4088,-16124,-4307,-5204,-5270
8.1665,7028,692,-15636,-4186,-5294,-8291
8.1863,4952,-544,-17272,-2186,-5830,-11949
8.2062,3384,1572,-17696,1019,-4479,-17172
8.2283,2648,5032,-16844,2172,-1728,-20430
8.2467,-104,6844,-13732,2329,-3854,-21710
8.2661,2448,10304,-15368,2103,-4829,-18473
8.2864,-1104,5116,-14136,4190,-9343,-25319
8.3066,7568,7728,-16888,6445,-9257,-24951
8.3272,11304,10596,-15648,8497,-5377,-20794
8.3468,8584,16712,-13504,7520,-4236,-12145
8.3671,6216,17008,-16212,1514,-12706,-3653
8.3863,8876,13820,-21736,-3062,-8654,-2570
8.4074,3412,4876,-17328,-4112,-8679,-3985
8.4269,-2784,8060,-18904,-5478,-3594,-8220
8.4462,-8880,8600,-20652,-6454,739,-5160
8.468,-17868,-1964,-12820,-9727,-833,300
8.4867,-18940,-8892,-18552,2133,-18579,-10171
8.5063,3092,524,-19796,2537,-21593,-860
8.5262,3320,-3504,-23336,4672,3674,4529
8.5466,-11276,-268,-17096,10376,3755,3650
8.5681,-15180,5000,-18752,7688,-2626,14323
8.586,-15580,8372,-19944,11041,-2730,16547
8.6061,-9300,5148,-16576,1483,-7485,26901
8.6272,-9872,-1932,-15936,6638,1187,23388
8.6468,-13468,1240,-10260,10547,-1778,20633
8.6677,-7032,672,-14052,12210,656,19770
8.6864,-7576,3856,-12516,13156,6520,19248
8.7067,-14080,4080,-10488,13498,4073,20005
8.7273,-14204,3108,-9672,14169,1615,18409
8.7465,-11068,5284,-10208,14049,350,19306
8.7669,-10376,6516,-9872,12367,563,21792
8.7864,-11656,6640,-9308,11658,-1060,22924
8.8072,-10328,6140,-10688,11202,-2872,22246
8.8268,-7612,5800,-12060,11432,-2383,21275
8.8462,-6044,5856,-12056,10554,-562,21357
8.8677,-7860,5284,-14216,9095,-2776,22858
8.8865,-4172,3540,-14184,7040,-6688,24382
8.9063,-1540,5508,-15628,7631,-3464,26201
8.9269,-1332,5236,-15160,3542,-2757,28944
8.9498,-1208,2624,-14484,2484,-2661,27553
