time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1.3478,21624,21532,-17552,1367,-11266,-28018
1.3679,29296,31572,-17896,-4212,2805,-10907
1.3863,23168,19088,-14680,-6313,2938,-5706
1.4066,12400,1456,-7556,-11361,5423,428
1.4276,-6624,-3992,-29560,-3543,-3222,-21299
1.4467,6576,-748,-24584,7421,-25431,-21632
1.4667,17196,25640,-27592,13534,12049,-12748
1.4864,-3856,16188,-23032,-10154,8483,13974
1.5075,-13140,2516,-29008,-12198,-6372,14458
1.5274,-4652,-1316,-31484,-7621,6617,9543
1.5466,-10108,84,-22552,-3175,14997,9347
1.5667,-12520,6580,-15796,-1687,15592,7738
1.5865,-12000,8772,-14100,-7559,16734,13257
1.6072,-13696,3292,-15172,-8916,17041,15270
1.6277,-11384,-96,-12204,-5653,21020,9471
1.6466,-9828,3100,-9048,-4443,25811,9534
1.6675,-12224,2768,-6080,-4409,26869,9645
1.6862,-11632,2700,-4672,-5415,23411,9011
1.7063,-4864,4136,-7164,-6724,23135,10190
1.7274,348,4672,-8384,-9368,25333,17819
1.7461,-704,1412,-11968,-9582,29053,20016
1.767,-3348,3832,-9228,-7242,27761,18779
1.7862,-932,11972,-13880,-8872,27340,13581
1.8061,2984,18644,-17828,-15397,18836,20310
1.8273,7348,13144,-23616,-18518,21275,29921
1.847,1592,-208,-17392,-12119,22812,24211
1.8668,48,252,-15240,-3269,15216,13996
1.8863,5912,7276,-10552,-2030,14791,13495
1.9075,3492,7064,-6676,-5281,9631,12669
1.9278,1992,-2064,-5620,-3813,1254,6306
1.9463,3208,-6948,-8516,796,-5719,-1418
1.9671,4552,-7280,-11560,8301,-9190,-14327
1.9863,-2772,-2276,-14268,13688,-6439,-19548
2.0074,4004,5044,-16056,31748,-32768,-32768
2.0272,32767,32767,-32768,32767,-18182,-32768
2.0466,32767,32767,-32768,-32768,32767,32767
2.0679,-32768,-32768,-17464,15870,25361,-28573
2.0866,-32768,-17168,-18764,32767,-32768,-32768
2.1065,3452,19724,-17824,32767,-9448,-32768
2.1268,-11392,32767,-9956,8631,-283,12172
2.1471,-22760,3924,-30164,-12635,-32768,241
2.1727,13576,3144,-32768,547,-17006,-3228
2.1865,24668,1012,-31432,8952,21701,4978
2.2068,-18252,3328,-8468,18770,13224,3234
2.2282,-17308,14656,-7816,8119,-25358,3197
2.2469,6372,13396,-21592,-5904,-23169,16136
2.267,6948,2872,-21196,-4900,-9511,17284
2.2864,2652,4296,-17500,-1440,-13422,18537
2.3075,5164,7960,-15684,-1402,-9024,18827
2.3275,992,9820,-11952,-3102,-13282,21535
2.3466,1576,8100,-13244,-5939,-16951,24801
2.3666,2840,2636,-15432,-6776,-15922,23715
2.3865,4308,156,-17956,-4653,-15434,19175
2.4071,5728,4044,-17872,-1746,-11583,13077
2.427,6276,6184,-14736,-5918,-10009,13787
2.4463,1344,7060,-11368,-6823,-12301,9678
2.4675,3572,5844,-15344,-9835,-14774,10776
2.4862,4584,2720,-18872,-9131,-13338,7983
2.5059,1792,76,-20828,-6771,-12522,3778
2.5269,3100,84,-19732,-3335,-10226,-2694
2.5472,3676,4908,-14716,-858,-10249,-9330
2.5681,7560,8196,-16036,-4538,-10071,-7049
2.5866,6656,5908,-19652,-6462,-10983,-7035
2.6065,5420,2544,-23740,-4954,-12302,-12310
2.6269,11860,5908,-21816,-4213,-9225,-8907
2.6467,12916,2596,-18592,-4187,-913,-12139
2.6662,1328,5612,-16192,205,-11635,-17788
2.6863,6840,13488,-20276,960,-10056,-19987
2.7063,6368,16704,-17556,435,-6269,-18871
2.7272,8228,18644,-17556,1660,-17237,-19001
2.7466,25652,27784,-16468,-2684,-15183,-8608
2.7661,29344,19692,-20536,-10414,-5204,-476
2.786,22340,6136,-18568,-14287,15089,4688
2.8069,-8288,-12860,-14712,-14330,9588,-8490
2.8273,-20688,-10372,-25244,4781,-12297,-31552
2.8467,15976,-2264,-31300,16309,-12207,-32768
2.8699,15400,32767,-20500,2491,26177,730
2.8866,-17840,13272,-18280,-15619,6768,11577
2.907,-11976,808,-27656,-15245,-5884,8078
2.9267,-2072,-3576,-30036,-6430,12286,2924
2.9466,-10624,1796,-17840,1754,22141,-359
2.9671,-14808,7844,-12576,2885,21662,-1844
2.9863,-12236,9404,-10820,-2222,17822,3317
3.0061,-8000,2092,-13636,-1028,22079,4518
3.0272,-8656,3588,-7012,915,26738,1460
3.0466,-7700,7856,-6052,-2411,25404,5960
3.0663,-6540,5268,-4912,-5374,26236,7105
3.086,-4012,5360,-8852,-8787,27343,11799
3.1067,-5096,2392,-11000,-10030,26918,16883
3.1274,-2188,-420,-8348,-7024,27526,13664
3.1465,1920,2988,-13912,-5667,30633,17430
3.1667,560,6228,-14456,-7011,31338,17348
3.1865,-824,16256,-10896,-7758,23843,14600
3.2065,4356,21072,-18352,-17097,20600,21994
3.2276,4780,8200,-20580,-19259,22527,22825
3.2465,896,3388,-19912,-11548,19585,16714
3.2685,3840,5716,-16688,-7186,16175,11717
3.2864,6264,7888,-9620,-7643,14734,10739
3.3066,2888,-1844,-6092,-3931,6749,6669
3.3272,712,-6396,-8092,3979,-5434,-1399
3.346,5940,-6036,-12664,10963,-12111,-11204
3.3666,8256,-6300,-18740,17838,-5301,-21523
3.3859,-332,7432,-8156,32767,-8039,-32768
3.4061,32767,32767,-21688,32767,-31066,-32768
3.427,32767,32767,-32768,-32768,32767,32767
3.4459,-32768,-32768,-11916,8502,32767,-11519
3.4659,-32768,-18864,-16776,32767,-32768,-32768
3.4871,4224,15408,-31012,32767,-9726,-32768
3.5064,-14484,14180,-14304,18809,2649,-2101
3.5265,-22116,16928,-16900,4848,-32768,726
3.5458,8932,15572,-31644,-6877,-32768,8420
3.5661,21992,-3592,-32768,1179,-1957,12700
3.5873,-5536,-1804,-18476,19937,13377,-576
3.6063,-16200,13252,-10084,16702,-10057,729
3.6263,-6180,17536,-14024,1004,-20844,8258
3.6457,4232,11420,-18940,-6974,-19022,15421
3.6662,5856,6320,-20356,-8012,-13471,16644
3.6863,3028,7280,-15812,-7092,-12275,17576
3.7064,1320,9224,-13876,-8985,-16269,22362
3.7262,1668,5340,-16004,-9392,-17683,23813
3.7459,3876,2816,-15928,-6316,-17670,22642
3.7666,5512,6412,-17704,-2145,-16642,22599
3.7861,12004,2852,-21840,-4333,-17814,23752
3.8069,7992,-5732,-10572,-881,-10009,16785
3.8265,3512,8504,-6844,-1583,-16553,11112
3.8458,4012,8960,-15316,-8821,-19966,17034
3.8662,1632,-284,-21372,-10297,-17788,11301
3.8865,2040,-876,-21224,-3713,-13295,-2171
3.9066,4060,3340,-17176,-1649,-9092,-8831
3.9268,4872,10832,-11644,-3872,-12221,-7668
3.9457,7392,5812,-19144,-7777,-14139,-4703
3.966,6460,568,-23600,-5489,-7595,-12794
3.9868,2572,3648,-22032,-1827,-5817,-18987
4.0065,688,8136,-21420,781,-5976,-23124
4.0266,2696,15464,-19916,-2995,-1500,-19287
4.046,-1512,11060,-17752,-4773,-7256,-21176
4.0665,6400,15364,-20656,-4662,-5409,-15459
4.0865,4444,9092,-19760,-174,-9739,-20840
4.1064,28076,16432,-15716,10641,-17579,-32148
4.1267,32767,32767,-11376,3238,3777,-8127
4.1461,32520,23416,-7484,-15615,6320,13638
4.1671,2596,-3668,-24648,-31214,14456,12085
4.1864,-19072,-19864,-32768,-5118,-8529,-26000
4.2063,-556,3844,-30676,12126,-17579,-30757
4.2275,13152,26696,-32768,10789,15198,-17097
4.2471,-11832,22328,-21276,-12574,14650,13938
4.2664,-16756,6484,-24820,-16047,-210,16179
4.2861,-8896,-1140,-26988,-7684,8389,10611
4.3079,-8196,-1416,-21560,1295,22447,1787
4.3276,-12952,8436,-13656,6517,26566,-274
4.3467,-14092,11732,-10112,794,22550,4242
4.3681,-11888,6316,-10336,-2967,22292,5888
4.3864,-8764,4468,-9092,-2251,24525,6035
4.4068,-9968,4980,-6824,-3104,27575,7642
4.4268,-9528,4872,-6004,-4612,25484,9439
4.4461,-5372,4736,-8332,-6197,24172,13901
4.467,-3196,1756,-12012,-6094,27093,16109
4.4861,-2964,2384,-10428,-3105,28585,16073
4.5067,564,4388,-8236,-2119,27051,17122
4.5272,4768,5364,-9512,-1049,28937,14512
4.5466,5028,14524,-10840,-3846,25654,15461
4.5674,5008,14284,-20032,-9301,23526,16068
4.5863,1708,10164,-23252,-8919,22499,13619
4.6063,2904,5304,-18280,-6001,22317,9304
4.6272,1928,8108,-10992,-5570,17160,8108
4.6472,4716,6332,-8672,-7309,11413,8981
4.667,5032,1444,-8352,-5675,7538,4439
4.6865,6056,-3420,-9888,-633,3404,-477
4.7072,2352,-6904,-10396,9198,-445,-9959
4.7275,720,376,-9480,16073,-5543,-17828
4.7469,-3564,-1968,-12708,18013,-8060,-24249
4.7672,8472,13532,-12044,32767,-32768,-32768
4.7867,32767,32767,-25132,18825,-18628,-32768
4.8069,32767,20060,-32768,-32549,32767,32767
4.8267,-32768,-32768,-4464,24788,32767,-20063
4.846,-32768,-17724,-20420,32255,-32768,-32768
4.8671,2308,26436,-17064,32767,-32768,-32768
4.8863,6676,21032,-31164,-388,-7316,23282
4.9067,-21720,-4104,-32236,11924,-32768,-3081
4.9278,8324,20476,-32768,9773,-30483,5400
4.9465,9208,9812,-22888,3689,4821,19898
4.9673,-16256,2512,-12336,4545,-9484,11993
4.9867,-7508,7468,-16428,2524,-23642,7174
5.0068,4556,9024,-20556,-1958,-14773,12968
5.0277,1544,6336,-16744,-4039,-15245,17258
5.0467,5164,7308,-17152,-4522,-14966,18044
5.0666,5968,8884,-16064,-5984,-12562,21431
5.0862,3744,12120,-11124,-7553,-13948,24436
5.1067,3716,14508,-8652,-10409,-19791,29901
5.1279,4400,-1556,-17856,-13275,-14768,28193
5.1463,3688,-104,-17052,-2805,-13149,19326
5.167,1912,5152,-14416,1923,-11844,11211
5.1863,1964,6376,-13060,-689,-17866,13888
5.2065,7152,5228,-16964,147,-16758,9461
5.2277,6372,3884,-18984,-1774,-13259,8520
5.2459,3008,1868,-21476,-2749,-13268,4936
5.2678,2096,1952,-17644,-5865,-12298,4040
5.2861,4024,6136,-16044,-7120,-15985,349
5.3062,11192,7032,-15132,-11791,-16954,2389
5.3272,10868,1312,-17696,-14461,-12660,751
5.3472,5344,1724,-22524,-12303,-15626,-2881
5.3666,7204,-1628,-20796,-9102,-9224,-16475
5.3859,9776,636,-20384,-3043,-13563,-24155
5.4063,16564,6616,-21480,1381,-4701,-29491
5.428,10812,14136,-18596,-1211,684,-20264
5.4468,3604,17496,-16380,-1126,-200,-21186
5.466,-3576,18036,-14356,-4594,35,-20124
5.4861,8368,15996,-12700,-3748,-17873,-31356
5.5065,32767,28384,-18244,-6481,-10259,-14380
5.5272,32767,16428,-30400,-16262,13034,3411
5.5457,11032,-6548,-10148,-13763,32767,4489
5.5661,-32768,-18532,-25792,6815,1219,-32768
5.5871,-8696,9972,-29212,17720,-32768,-32768
5.6064,20180,32168,-31752,10301,19999,-23563
5.6258,-14716,19532,-16248,-12945,15985,8894
5.6457,-15980,4280,-23908,-15489,-9012,7065
5.6662,-1092,1540,-26316,-10160,6330,9893
5.6862,-4628,-4600,-24188,2303,22392,2190
5.7064,-10772,9724,-14448,10203,28122,-534
5.7265,-12560,18652,-8376,-351,23751,9349
5.746,-13528,6016,-12152,-6625,23349,11132
5.7663,-13216,3320,-8668,-3721,25333,7739
5.7871,-12108,5212,-5320,-4915,23992,8993
5.807,-10316,5928,-5352,-7685,22339,11776
5.826,-8408,3712,-6152,-9474,20259,15710
5.8457,-4592,656,-11024,-10832,20890,20471
5.8662,-1756,148,-11404,-6713,26889,21834
5.8861,-2620,3656,-8480,-4082,28606,22080
5.9065,1648,8688,-5604,-2633,21098,26015
5.927,10680,8368,-9672,-4197,23463,30981
5.9457,8880,7692,-16516,-3291,21161,27059
5.9659,2480,30896,-21984,-5316,18178,19001
5.987,7660,16608,-20812,-18054,19368,31115
6.0064,3120,-1916,-14296,-10909,16881,17070
6.026,4896,548,-9860,-3418,12455,9713
6.0457,6412,2364,-4928,434,9536,4318
6.066,2972,388,-3952,1527,-1478,4759
6.0872,3952,-2836,-7548,5021,-10624,-1652
6.1064,8184,-4324,-12960,10421,-5139,-12921
6.1265,-3296,-4684,-9896,14846,-597,-19755
6.1461,-8264,-604,-14516,23125,-17301,-32768
6.167,29439,32767,-32768,32767,-32768,-32768
6.1862,32767,32767,-32768,-12052,23011,20222
6.2074,-20952,-24900,-21496,-13452,32767,16498
6.2281,-32768,-32768,-9076,28294,-32768,-32768
6.2466,-14044,9496,-32768,32767,-31862,-32768
6.2675,-8068,22312,-26392,21397,3065,-10013
6.2874,-26444,30052,-10508,2375,-20636,-11602
6.3064,-7488,27592,-24996,-22983,-32768,17840
6.3268,25116,-4540,-32768,-14796,-10742,11769
6.347,5096,-9688,-23804,10959,17366,3245
6.3668,-11236,9792,-8476,17698,-3781,-156
6.3865,-372,21352,-8908,2503,-17770,13974
6.4065,4792,14412,-14392,-10383,-15749,25474
6.4271,2448,4592,-16608,-14444,-20249,28588
6.446,9880,2436,-16636,-5946,-14662,18766
6.4675,10168,5080,-15948,-1656,-10623,24050
6.4863,5460,1752,-14768,2350,-11094,24945
6.5067,2428,1160,-16300,8195,-14294,19751
6.5272,7792,3360,-11540,8465,-11577,16368
6.5472,11412,10444,-12348,5821,-15547,17159
6.5675,14696,6012,-15640,-4505,-9178,23186
6.5864,4944,2696,-13320,-7578,-7261,14737
6.6065,4892,6900,-10296,-10987,-16986,14300
6.6274,9284,2548,-15812,-15034,-17871,16308
6.6468,5820,-3764,-19200,-13221,-15279,13087
6.6667,2868,-4864,-17828,-8491,-17776,9211
6.6861,7840,-1652,-17384,-6789,-18120,8306
6.7066,8916,-912,-13132,-7549,-16108,7947
6.727,7776,3816,-13028,-10978,-15328,6822
6.7466,6588,3576,-18204,-11566,-14441,4357
6.7665,3464,3344,-17660,-7532,-9969,-8533
6.7865,4180,13948,-10180,-6430,-10919,-13519
6.8072,5488,13412,-19140,-9257,-13471,-15092
6.8275,8216,12408,-24560,-7565,-8865,-17538
6.8464,1156,7004,-26360,-4168,-10641,-25112
6.8671,5884,10228,-32768,6217,-12187,-32768
6.8865,8056,1748,-32332,18840,7120,-32768
6.9066,-7932,14632,-14084,20486,28300,-32768
6.9266,-32768,21752,-852,-4523,19934,-18050
6.9474,-32768,-5120,-3300,-25611,-32768,10879
6.9683,-1512,-15376,-28372,20606,-6014,-6208
6.9861,-4904,21168,-1020,28257,13685,11778
7.0068,-14912,11296,3836,-3118,-16195,32767
7.0279,-2508,-9016,-14680,23,-11667,32767
7.0469,-3664,-3952,-12436,11354,5411,29969
7.0663,-13920,5292,-6644,11380,-5065,32767
7.0865,-7256,-952,-11216,9646,-7809,32767
7.1068,-7588,-4132,-10868,15868,-4484,30347
7.1279,-8604,3800,-11196,14454,-6507,32767
7.1461,-10932,3468,-12220,12425,-12623,32767
7.1663,-9208,5120,-15352,10076,-13937,32767
7.1863,-10048,4168,-14636,6821,-16657,32767
7.2067,-5320,2304,-16652,5529,-16332,30178
7.2327,-1536,-336,-17748,8608,-10240,20613
