time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6.224,10412,9252,-3608,-4861,-25167,12284
6.331,5884,1552,-19624,-2485,10767,31994
6.439,-22356,21404,-2908,25403,32767,32767
6.546,-32768,8056,-9448,-13114,22260,32767
6.652,-32768,21556,-32768,28927,-32256,-32768
6.76,-27576,15912,1152,-22345,-32768,-14322
6.867,-11372,-13564,-27960,6672,12302,-15006
6.974,-11328,12728,-3836,-8597,-6328,11728
7.08,-12916,8016,-8028,2227,6694,-12286
7.187,-24584,8920,-4760,4335,-16118,-11952
7.297,-22816,24044,-22964,-12269,-31662,-25015
7.404,7356,-5352,1832,305,5190,-12609
7.511,-5072,-1500,-12388,6526,32767,9029
7.618,-32768,23272,-6788,20129,32767,32767
7.727,-32768,-14300,-9780,-8192,32767,3798
7.834,21940,32767,-32768,14458,-22069,4451
7.941,-13080,10568,-23904,-30299,-32768,5438
8.047,-17316,10384,2452,14216,20574,-24755
8.154,-14056,-1476,-13232,-6887,4919,-2350
8.262,-14180,12556,-3516,923,-4378,-14120
8.369,-29664,11000,-18472,-5095,-15657,-32352
8.475,-11944,10012,36,-4340,-19630,-22944
8.582,4920,10000,-7996,-9655,-1245,32767
8.69,-13256,15364,-12928,27022,32767,31670
8.797,-32768,25332,5364,-4627,32767,32767
8.904,-32768,-24820,-1152,20851,-32768,-32768
9.011,-32768,-17772,14712,-15645,-32768,-31174
9.117,-3856,-2364,-32768,-32584,-32768,32767
9.225,-9056,30544,2320,7512,-518,-9559
9.332,-8276,7916,-14584,-2761,3702,2011
9.439,-21576,10272,-6220,7704,-6073,-10008
9.545,-24128,32767,-25640,-17982,-32768,-27247
9.652,13312,-20744,-4496,4312,-12013,-13774
9.76,-2448,-9392,-24820,11652,32767,10477
9.867,-23180,32767,-2076,32767,32767,32767
9.974,-32768,-12728,-4340,32546,18426,32767
10.08,32767,32767,-32768,13117,-5522,26042
10.187,-28220,27192,-19732,-32768,-32768,-23259
10.296,-21564,4396,1416,22208,26841,-31436
10.404,-14560,2668,-6704,-6301,191,5917
10.511,-13036,12004,-8188,3735,6880,-10402
10.618,-28972,14900,-8632,1851,-21694,-21840
10.726,-11164,12068,-9948,-15576,-24130,-24800
10.833,8624,9352,-1980,-5048,7484,12160
10.941,360,15624,-28376,29432,18063,32767
11.048,-32768,19600,-16272,4675,32767,169
11.155,-32768,8920,-10952,8439,22649,32767
11.262,-32768,17128,-5036,2263,-32768,-32768
11.368,1092,13808,-19356,-32768,-28836,1615
11.474,-12872,23228,12088,9029,-2464,-18854
11.58,-19920,-1744,-6612,1498,-167,-6230
11.688,-18064,8608,-4704,-677,-3858,-9106
11.796,-28332,18776,-9500,-3170,-23298,-27845
11.903,-13600,10396,584,-2954,-22338,-25167
12.01,3868,17172,-2356,-7049,-2232,26185
12.116,-11628,14396,-15300,32767,32767,23562
12.225,-32768,15840,-8112,1565,32767,807
12.332,-32768,3916,-4412,-531,14142,30462
12.439,-32768,20860,-7296,-8250,-32768,-32768
12.546,-8208,5400,-17352,-12521,-2400,1931
12.653,-10892,21528,3496,-1718,-6785,1839
12.76,-11892,10904,-6312,4855,8867,-10956
12.868,-14244,5612,-7196,1672,-144,-816
12.975,-17904,11280,-8364,121,-6767,-14801
13.082,-22312,15392,-16228,-21169,-22544,-19837
13.189,1316,7716,12188,-20031,-562,-6798
13.297,-3880,-2044,-15612,-24454,10155,21795
13.405,-32768,12004,560,-18036,736,24158
